run_id,n_events,frac_neg_transport,min_transport_ms,median_transport_ms,frac_neg_schedlag,min_schedlag_ms,median_schedlag_ms,frac_neg_output,min_output_ms,median_output_ms,max_neg_fraction,trustworthy
concurrency_n10_20260618_123920_redis_feed4_rep1,40660,2.4594195769798327e-05,-26.021,23663.05225,0.0073536645351696996,-8.5144,977.8438835,0.0,0.0,0.0,0.0073536645351696996,True
concurrency_n10_20260618_123920_redis_feed4_rep2,40660,0.0,0.0,22576.39015,0.0008853910477127398,-3.895533,235.0536335,0.0,0.0,0.0,0.0008853910477127398,True
concurrency_n10_20260618_123920_redis_feed4_rep3,40660,2.4594195769798327e-05,-2.2652,21059.719250000002,0.006345302508607969,-6.9897,593.9042,0.0,0.0,0.0,0.006345302508607969,True
concurrency_n10_20260618_123920_redis_feed5_rep1,40660,7.378258730939498e-05,-9.1907,24649.714099999997,0.00794392523364486,-7.599,397.89800049999997,0.0,0.0,0.0,0.00794392523364486,True
concurrency_n10_20260618_123920_redis_feed5_rep2,40660,0.0,0.0,22937.85955,0.0,0.036334,539.3563,0.0,0.0,0.0,0.0,True
concurrency_n10_20260618_123920_redis_feed5_rep3,40660,0.0,0.0,21696.108099999998,0.027520905066404328,-12.3978,219.8153835,0.0,0.0,0.0,0.027520905066404328,False
concurrency_n10_20260618_123920_redis_feed6_rep1,40660,9.837678307919331e-05,-8.6265,24008.3502,0.0022134776192818495,-4.0241,789.9718505000001,0.0,0.0,0.0,0.0022134776192818495,True
concurrency_n10_20260618_123920_redis_feed6_rep2,40660,2.4594195769798327e-05,-1.0161,23022.96305,0.00014756517461878997,-2.9304,195.251517,0.0,0.0,0.0,0.00014756517461878997,True
concurrency_n10_20260618_123920_redis_feed6_rep3,40660,0.0,0.0,21328.783949999997,0.03371864240039351,-12.5271,419.973534,0.0,0.0,0.0,0.03371864240039351,False
concurrency_n10_20260618_123920_redis_feed7_rep1,40660,4.9188391539596654e-05,-23.1974,23713.0176,0.00046728971962616824,-3.5271,979.406667,0.0,0.0,0.0,0.00046728971962616824,True
concurrency_n10_20260618_123920_redis_feed7_rep2,40660,0.0,0.0,21738.709799999997,0.015986227250368912,-8.9544,1306.6505,0.0,0.0,0.0,0.015986227250368912,False
concurrency_n10_20260618_123920_redis_feed7_rep3,40660,0.0003197245450073783,-13.2845,21645.40485,0.017412690605017215,-11.268666,705.9683170000001,0.0,0.0,0.0,0.017412690605017215,False
concurrency_n10_20260618_123920_redis_feed8_rep1,40660,4.9188391539596654e-05,-11.7792,24954.6267,0.0010083620265617314,-3.156433,1066.038817,0.0,0.0,0.0,0.0010083620265617314,True
concurrency_n10_20260618_123920_redis_feed8_rep2,40660,0.0,0.0,23237.3354,0.0004918839153959665,-2.1659,254.79861699999998,0.0,0.0,0.0,0.0004918839153959665,True
concurrency_n10_20260618_123920_redis_feed8_rep3,40660,0.00024594195769798326,-12.8577,20966.36435,0.003910477127397934,-6.5426,643.715,0.0,0.0,0.0,0.003910477127397934,True
concurrency_n10_20260618_123920_redis_feed9_rep1,40660,7.378258730939498e-05,-5.1761,24976.413350000003,0.0035415641908509593,-4.507833,447.306684,0.0,0.0,0.0,0.0035415641908509593,True
concurrency_n10_20260618_123920_redis_feed9_rep2,40660,0.0,0.0,23412.60985,0.00039350713231677323,-3.0555,428.5042505,0.0,0.0,0.0,0.00039350713231677323,True
concurrency_n10_20260618_123920_redis_feed9_rep3,40660,0.00014756517461878997,-8.6212,20723.0475,0.004968027545499262,-5.0972,1243.3304,0.0,0.0,0.0,0.004968027545499262,True
concurrency_n10_20260721_101859_kafka_feed10_rep1,3881,0.0012883277505797476,-3.3464,1.0017,0.23705230610667355,-10.2666,4.607967,0.0,0.0,0.0,0.23705230610667355,False
concurrency_n10_20260721_101859_kafka_feed10_rep2,3881,0.0,0.0,1.0017,0.003607317701623293,-1.2999,13.936234,0.0,0.0,0.0,0.003607317701623293,True
concurrency_n10_20260721_101859_kafka_feed10_rep3,3881,0.0,0.0,1.0024,0.46302499355836124,-14.6915,0.603867,0.0,0.0,0.0,0.46302499355836124,False
concurrency_n10_20260721_101859_kafka_feed1_rep1,3739,0.0,0.0,1.0015,0.3725595078898101,-13.2501,2.066134,0.0,0.0,0.0,0.3725595078898101,False
concurrency_n10_20260721_101859_kafka_feed1_rep2,3739,0.0,0.0,1.0011,0.48194704466434873,-15.2481,0.326,0.0,0.0,0.0,0.48194704466434873,False
concurrency_n10_20260721_101859_kafka_feed1_rep3,3739,0.0008023535704733886,-2.5058,1.002,0.04332709280556298,-4.3586,10.679734,0.0,0.0,0.0,0.04332709280556298,False
concurrency_n10_20260721_101859_kafka_feed2_rep1,4311,0.00046392948271862676,-1.3909,1.0022,0.47274414289028066,-14.9307,0.420034,0.0,0.0,0.0,0.47274414289028066,False
concurrency_n10_20260721_101859_kafka_feed2_rep2,4311,0.00023196474135931338,-1.002,1.0021,0.11203897007654837,-7.4931,7.660634,0.0,0.0,0.0,0.11203897007654837,False
concurrency_n10_20260721_101859_kafka_feed2_rep3,4311,0.001159823706796567,-1.0011,1.0014,0.009278589654372536,-2.4135,13.2132,0.0,0.0,0.0,0.009278589654372536,True
concurrency_n10_20260721_101859_kafka_feed3_rep1,3977,0.00025144581342720644,-1.0023,1.0027,0.0978124214231833,-6.8589,8.1588,0.0,0.0,0.0,0.0978124214231833,False
concurrency_n10_20260721_101859_kafka_feed3_rep2,3977,0.0,0.0,1.0014,0.047020367110887605,-4.3356,10.967267,0.0,0.0,0.0,0.047020367110887605,False
concurrency_n10_20260721_101859_kafka_feed3_rep3,3977,0.0015086748805632386,-2.0466,1.003,0.03293940155896404,-4.3053,10.967,0.0,0.0,0.0,0.03293940155896404,False
concurrency_n10_20260721_101859_kafka_feed4_rep1,4346,0.0009203865623561896,-2.0486,1.002,0.5280717901518638,-15.3751,-0.4793995,0.0,0.0,0.0,0.5280717901518638,False
concurrency_n10_20260721_101859_kafka_feed4_rep2,4346,0.0009203865623561896,-3.1732,1.0013,0.0002300966405890474,-0.1187,14.732734,0.0,0.0,0.0,0.0009203865623561896,True
concurrency_n10_20260721_101859_kafka_feed4_rep3,4346,0.0009203865623561896,-1.4838,1.0023,0.005982512655315232,-2.1688,13.294883500000001,0.0,0.0,0.0,0.005982512655315232,True
concurrency_n10_20260721_101859_kafka_feed5_rep1,4233,0.0,0.0,1.0019,0.29270021261516654,-11.789,3.658367,0.0,0.0,0.0,0.29270021261516654,False
concurrency_n10_20260721_101859_kafka_feed5_rep2,4233,0.0009449562957713206,-1.431,1.001,0.3385305929600756,-12.8092,2.620767,0.0,0.0,0.0,0.3385305929600756,False
concurrency_n10_20260721_101859_kafka_feed5_rep3,4233,0.00023623907394283014,-1.0019,1.0021,0.5053153791637137,-14.8113,-0.0946,0.0,0.0,0.0,0.5053153791637137,False
concurrency_n10_20260721_101859_kafka_feed6_rep1,4035,0.0,0.0,1.0018,0.3159851301115242,-12.109866,3.3661,0.0,0.0,0.0,0.3159851301115242,False
concurrency_n10_20260721_101859_kafka_feed6_rep2,4035,0.0004956629491945477,-1.0038,1.0023,0.23444857496902108,-10.7616,4.615434,0.0,0.0,0.0,0.23444857496902108,False
concurrency_n10_20260721_101859_kafka_feed6_rep3,4035,0.0,0.0,1.0031,0.5030978934324659,-15.512,-0.043266,0.0,0.0,0.0,0.5030978934324659,False
concurrency_n10_20260721_101859_kafka_feed7_rep1,4249,0.0011767474699929394,-1.4974,1.0016,0.0004706989879971758,-0.4314,14.448067,0.0,0.0,0.0,0.0011767474699929394,True
concurrency_n10_20260721_101859_kafka_feed7_rep2,4249,0.0,0.0,1.0071,0.0,0.2855,15.475667,0.0,0.0,0.0,0.0,True
concurrency_n10_20260721_101859_kafka_feed7_rep3,4249,0.0,0.0,1.0023,0.09225700164744646,-7.0915,8.241534,0.0,0.0,0.0,0.09225700164744646,False
concurrency_n10_20260721_101859_kafka_feed8_rep1,4018,0.0004977600796416127,-1.9955,1.0013,0.23394723743155799,-10.0628,5.1731505,0.0,0.0,0.0,0.23394723743155799,False
concurrency_n10_20260721_101859_kafka_feed8_rep2,4018,0.0017421602787456446,-2.0033,1.0031500000000002,0.003982080637132902,-2.0074,13.24555,0.0,0.0,0.0,0.003982080637132902,True
concurrency_n10_20260721_101859_kafka_feed8_rep3,4018,0.0014932802389248383,-2.3136,1.0031,0.3051269288203086,-11.6374,3.387167,0.0,0.0,0.0,0.3051269288203086,False
concurrency_n10_20260721_101859_kafka_feed9_rep1,3871,0.0,0.0,1.0018,0.5019374838543013,-15.4074,-0.0335,0.0,0.0,0.0,0.5019374838543013,False
concurrency_n10_20260721_101859_kafka_feed9_rep2,3871,0.0002583311805734952,-1.0006,1.0022,0.4311547403771635,-14.4437,0.9458,0.0,0.0,0.0,0.4311547403771635,False
concurrency_n10_20260721_101859_kafka_feed9_rep3,3871,0.0002583311805734952,-19.6997,1.0015,0.08964091965900284,-6.6151,8.951267,0.0,0.0,0.0,0.08964091965900284,False
concurrency_n10_20260721_101859_redis_feed10_rep1,3881,0.0244782272610152,-3.5965,1.2556,0.21540839989693378,-10.036266,5.315734,0.0,0.0,0.0,0.21540839989693378,False
concurrency_n10_20260721_101859_redis_feed10_rep2,3881,0.024220561710899254,-3.5899,1.2542,0.2468435970110796,-11.0489,4.701367,0.0,0.0,0.0,0.2468435970110796,False
concurrency_n10_20260721_101859_redis_feed10_rep3,3881,0.023189899510435454,-2.6082,1.2631,0.011852615305333677,-2.7204,13.035767,0.0,0.0,0.0,0.023189899510435454,False
concurrency_n10_20260721_101859_redis_feed1_rep1,3739,0.021396095212623697,-3.8576,1.3283,0.04412944637603637,-5.5278,10.245734,0.0,0.0,0.0,0.04412944637603637,False
concurrency_n10_20260721_101859_redis_feed1_rep2,3739,0.022733351163412678,-2.9974,1.287,0.13987697245252742,-8.8878,7.229334,0.0,0.0,0.0,0.13987697245252742,False
concurrency_n10_20260721_101859_redis_feed1_rep3,3739,0.019256485691361326,-3.0021,1.325,0.0008023535704733886,-0.8079,14.620767,0.0,0.0,0.0,0.019256485691361326,False
concurrency_n10_20260721_101859_redis_feed2_rep1,4311,0.020412897239619577,-2.3123,1.372,0.33147761540245885,-12.3474,3.057367,0.0,0.0,0.0,0.33147761540245885,False
concurrency_n10_20260721_101859_redis_feed2_rep2,4311,0.02110879146369752,-5.9416,1.4125,0.003015541637671074,-1.3571,14.209067,0.0,0.0,0.0,0.02110879146369752,False
concurrency_n10_20260721_101859_redis_feed2_rep3,4311,0.02180468568777546,-3.0026,1.3471,0.16191138946880074,-9.0923,6.5623,0.0,0.0,0.0,0.16191138946880074,False
concurrency_n10_20260721_101859_redis_feed3_rep1,3977,0.01986421926074931,-3.3258,1.4625,0.0007543374402816193,-1.0565,15.259367,0.0,0.0,0.0,0.01986421926074931,False
concurrency_n10_20260721_101859_redis_feed3_rep2,3977,0.02187578576816696,-19.5706,1.404,0.39527281870756853,-13.797,1.779067,0.0,0.0,0.0,0.39527281870756853,False
concurrency_n10_20260721_101859_redis_feed3_rep3,3977,0.020870002514458134,-3.5925,1.3844,0.1294945939150113,-7.9546,7.7057,0.0,0.0,0.0,0.1294945939150113,False
concurrency_n10_20260721_101859_redis_feed4_rep1,4346,0.019558214450069028,-3.0003,1.3891,0.28071790151863785,-12.9287,3.6589169999999998,0.0,0.0,0.0,0.28071790151863785,False
concurrency_n10_20260721_101859_redis_feed4_rep2,4346,0.0310630464795214,-4.0041,1.2945,0.023469857340082834,-3.7979,12.235866999999999,0.0,0.0,0.0,0.0310630464795214,False
concurrency_n10_20260721_101859_redis_feed4_rep3,4346,0.0223193741371376,-3.3989,1.3651499999999999,0.12586286240220892,-8.5182,7.783634,0.0,0.0,0.0,0.12586286240220892,False
concurrency_n10_20260721_101859_redis_feed5_rep1,4233,0.027403732577368296,-10.9115,1.339,0.04559414127096622,-4.7643,11.1947,0.0,0.0,0.0,0.04559414127096622,False
concurrency_n10_20260721_101859_redis_feed5_rep2,4233,0.022442712024568864,-2.1938,1.3352,0.04842901015828018,-5.5268,10.5741,0.0,0.0,0.0,0.04842901015828018,False
concurrency_n10_20260721_101859_redis_feed5_rep3,4233,0.020080321285140562,-2.4733,1.3748,0.040396881644223954,-3.9705,10.879634,0.0,0.0,0.0,0.040396881644223954,False
concurrency_n10_20260721_101859_redis_feed6_rep1,4035,0.01858736059479554,-4.0281,1.3866,0.26914498141263943,-11.5613,4.191534,0.0,0.0,0.0,0.26914498141263943,False
concurrency_n10_20260721_101859_redis_feed6_rep2,4035,0.020322180916976455,-3.0005,1.3632,0.1687732342007435,-9.2334,6.448034,0.0,0.0,0.0,0.1687732342007435,False
concurrency_n10_20260721_101859_redis_feed6_rep3,4035,0.020074349442379184,-2.0002,1.3454,0.08401486988847584,-7.4299,8.690167,0.0,0.0,0.0,0.08401486988847584,False
concurrency_n10_20260721_101859_redis_feed7_rep1,4249,0.019534008001882795,-3.1955,1.4043,0.06495646034361026,-6.3402,9.8866,0.0,0.0,0.0,0.06495646034361026,False
concurrency_n10_20260721_101859_redis_feed7_rep2,4249,0.022122852435867264,-3.0402,1.3715,0.04612850082372323,-5.1766,10.6763,0.0,0.0,0.0,0.04612850082372323,False
concurrency_n10_20260721_101859_redis_feed7_rep3,4249,0.02377029889385738,-2.5762,1.3488,0.09696399152741822,-7.2985,8.238034,0.0,0.0,0.0,0.09696399152741822,False
concurrency_n10_20260721_101859_redis_feed8_rep1,4018,0.022896963663514187,-3.3882,1.31575,0.2523643603782977,-11.0706,4.577634,0.0,0.0,0.0,0.2523643603782977,False
concurrency_n10_20260721_101859_redis_feed8_rep2,4018,0.020905923344947737,-4.2174,1.3809,0.04430064708810354,-5.101,10.985167,0.0,0.0,0.0,0.04430064708810354,False
concurrency_n10_20260721_101859_redis_feed8_rep3,4018,0.023145843703334994,-3.5085,1.3127499999999999,0.021652563464410156,-3.8912,11.671134,0.0,0.0,0.0,0.023145843703334994,False
concurrency_n10_20260721_101859_redis_feed9_rep1,3871,0.02376646861276156,-9.5343,1.2739,0.0914492379230173,-6.0544,8.956367,0.0,0.0,0.0,0.0914492379230173,False
concurrency_n10_20260721_101859_redis_feed9_rep2,3871,0.021958150348747093,-2.4568,1.2964,0.0010333247222939809,-1.3074,15.109434,0.0,0.0,0.0,0.021958150348747093,False
concurrency_n10_20260721_101859_redis_feed9_rep3,3871,0.021441487987600105,-3.0221,1.2467,0.16016533195556704,-9.5054,6.5846,0.0,0.0,0.0,0.16016533195556704,False
concurrency_n10_20260721_121450_kafka_feed10_rep1,3881,0.0012883277505797476,-3.4944,1.1427,0.01494460190672507,-2.7582,12.5304,0.0,0.0,0.0,0.01494460190672507,False
concurrency_n10_20260721_121450_kafka_feed10_rep2,3881,0.0,0.0,1.1804,0.22468435970110795,-10.1168,5.081434,0.0,0.0,0.0,0.22468435970110795,False
concurrency_n10_20260721_121450_kafka_feed10_rep3,3881,0.0002576655501159495,-0.5076,1.2215,0.331615562999227,-12.8134,2.6102,0.0,0.0,0.0,0.331615562999227,False
concurrency_n10_20260721_121450_kafka_feed1_rep1,3739,0.0008023535704733886,-2.1929,1.149,0.018721583311045734,-2.8423,12.525967,0.0,0.0,0.0,0.018721583311045734,False
concurrency_n10_20260721_121450_kafka_feed1_rep2,3739,0.0,0.0,1.1518,0.05402514041187483,-5.4717,10.235467,0.0,0.0,0.0,0.05402514041187483,False
concurrency_n10_20260721_121450_kafka_feed1_rep3,3739,0.0016047071409467772,-5.2036,1.1863,0.0,0.0531,15.506634,0.0,0.0,0.0,0.0016047071409467772,True
concurrency_n10_20260721_121450_kafka_feed2_rep1,4311,0.0006958942240779402,-2.1185,1.2153,0.1853398283460914,-9.433,5.646734,0.0,0.0,0.0,0.1853398283460914,False
concurrency_n10_20260721_121450_kafka_feed2_rep2,4311,0.0006958942240779402,-3.7432,1.1365,0.4402690790999768,-14.3604,0.906167,0.0,0.0,0.0,0.4402690790999768,False
concurrency_n10_20260721_121450_kafka_feed2_rep3,4311,0.001159823706796567,-2.6613,1.2803,0.4954766875434934,-15.1498,0.102734,0.0,0.0,0.0,0.4954766875434934,False
concurrency_n10_20260721_121450_kafka_feed3_rep1,3977,0.0,0.0,1.1137,0.19260749308524014,-10.4158,5.3433,0.0,0.0,0.0,0.19260749308524014,False
concurrency_n10_20260721_121450_kafka_feed3_rep2,3977,0.00025144581342720644,-3.8044,1.143,0.05204928337943173,-4.5637,10.252734,0.0,0.0,0.0,0.05204928337943173,False
concurrency_n10_20260721_121450_kafka_feed3_rep3,3977,0.00025144581342720644,-1.6464,1.1748,0.4888106613024893,-15.2822,0.1196,0.0,0.0,0.0,0.4888106613024893,False
concurrency_n10_20260721_121450_kafka_feed4_rep1,4346,0.0004601932811780948,-4.1475,1.2201499999999998,0.3308789691670502,-12.8435,2.839734,0.0,0.0,0.0,0.3308789691670502,False
concurrency_n10_20260721_121450_kafka_feed4_rep2,4346,0.0016106764841233318,-2.6713,1.13015,0.1320754716981132,-7.8297,7.696534,0.0,0.0,0.0,0.1320754716981132,False
concurrency_n10_20260721_121450_kafka_feed4_rep3,4346,0.0013805798435342844,-5.7555,1.2808,0.456281638288081,-14.8989,0.6777005,0.0,0.0,0.0,0.456281638288081,False
concurrency_n10_20260721_121450_kafka_feed5_rep1,4233,0.001653673517599811,-4.5179,1.178,0.22844318450271675,-10.4345,4.851267,0.0,0.0,0.0,0.22844318450271675,False
concurrency_n10_20260721_121450_kafka_feed5_rep2,4233,0.0,0.0,1.1341,0.4649184975194897,-14.8226,0.5389,0.0,0.0,0.0,0.4649184975194897,False
concurrency_n10_20260721_121450_kafka_feed5_rep3,4233,0.001417434443656981,-2.6805,1.222,0.5251594613749114,-15.2986,-0.470733,0.0,0.0,0.0,0.5251594613749114,False
concurrency_n10_20260721_121450_kafka_feed6_rep1,4035,0.0,0.0,1.1474,0.01809169764560099,-3.0296,12.201667,0.0,0.0,0.0,0.01809169764560099,False
concurrency_n10_20260721_121450_kafka_feed6_rep2,4035,0.0007434944237918215,-1.1216,1.1582,0.3898389095415118,-13.2628,1.938134,0.0,0.0,0.0,0.3898389095415118,False
concurrency_n10_20260721_121450_kafka_feed6_rep3,4035,0.001734820322180917,-2.7129,1.3627,0.014374225526641884,-2.504,12.897067,0.0,0.0,0.0,0.014374225526641884,False
concurrency_n10_20260721_121450_kafka_feed7_rep1,4249,0.0,0.0,1.2407,0.21628618498470228,-9.7152,5.131667,0.0,0.0,0.0,0.21628618498470228,False
concurrency_n10_20260721_121450_kafka_feed7_rep2,4249,0.0007060484819957637,-1.0804,1.1515,0.17604142151094376,-9.1546,6.137567,0.0,0.0,0.0,0.17604142151094376,False
concurrency_n10_20260721_121450_kafka_feed7_rep3,4249,0.0002353494939985879,-5.7555,1.2153,0.44551659213932693,-14.4464,0.939634,0.0,0.0,0.0,0.44551659213932693,False
concurrency_n10_20260721_121450_kafka_feed8_rep1,4018,0.0012444001991040318,-3.5525,1.1886,0.1958685913389746,-9.4611,5.4864,0.0,0.0,0.0,0.1958685913389746,False
concurrency_n10_20260721_121450_kafka_feed8_rep2,4018,0.0024888003982080635,-2.1564,1.1754,0.009706321553011448,-2.1301,13.030634,0.0,0.0,0.0,0.009706321553011448,True
concurrency_n10_20260721_121450_kafka_feed8_rep3,4018,0.0012444001991040318,-3.8596,1.40355,0.005724240915878547,-1.6356,13.6997505,0.0,0.0,0.0,0.005724240915878547,True
concurrency_n10_20260721_121450_kafka_feed9_rep1,3871,0.0007749935417204857,-4.7114,1.1816,0.09816584861792818,-6.6443,8.508467,0.0,0.0,0.0,0.09816584861792818,False
concurrency_n10_20260721_121450_kafka_feed9_rep2,3871,0.0002583311805734952,-0.8581,1.1635,0.14389046757943683,-8.3581,6.765,0.0,0.0,0.0,0.14389046757943683,False
concurrency_n10_20260721_121450_kafka_feed9_rep3,3871,0.0007749935417204857,-2.1813,1.2768,0.0010333247222939809,-0.3304,14.965834,0.0,0.0,0.0,0.0010333247222939809,True
concurrency_n10_20260721_121450_redis_feed10_rep1,3881,0.029373872713218244,-1.9752,1.6877,0.1290904406080907,-8.8107,7.7142,0.0,0.0,0.0,0.1290904406080907,False
concurrency_n10_20260721_121450_redis_feed10_rep2,3881,0.027312548312290647,-3.5498,1.5864,0.28858541612986344,-12.431866,3.616567,0.0,0.0,0.0,0.28858541612986344,False
concurrency_n10_20260721_121450_redis_feed10_rep3,3881,0.028600876062870394,-4.1841,1.6568,0.13347075496006183,-8.1884,7.478867,0.0,0.0,0.0,0.13347075496006183,False
concurrency_n10_20260721_121450_redis_feed1_rep1,3739,0.022733351163412678,-5.545,1.6343,0.00561647499331372,-1.8156,13.947334,0.0,0.0,0.0,0.022733351163412678,False
concurrency_n10_20260721_121450_redis_feed1_rep2,3739,0.026477667825621824,-5.0029,1.6481,0.009628242845680663,-2.2612,13.3664,0.0,0.0,0.0,0.026477667825621824,False
concurrency_n10_20260721_121450_redis_feed1_rep3,3739,0.03343139876972453,-7.2783,1.7188,0.13586520460016047,-8.8178,7.309967,0.0,0.0,0.0,0.13586520460016047,False
concurrency_n10_20260721_121450_redis_feed2_rep1,4311,0.02482022732544653,-2.3242,1.7007,0.09603340292275574,-7.2241,8.342467,0.0,0.0,0.0,0.09603340292275574,False
concurrency_n10_20260721_121450_redis_feed2_rep2,4311,0.02134075620505683,-2.913,1.6921,0.38250985850150776,-13.6546,2.038134,0.0,0.0,0.0,0.38250985850150776,False
concurrency_n10_20260721_121450_redis_feed2_rep3,4311,0.03015541637671074,-4.0031,1.6965,0.06332637439109255,-6.1739,9.812334,0.0,0.0,0.0,0.06332637439109255,False
concurrency_n10_20260721_121450_redis_feed3_rep1,3977,0.022881569021875787,-6.4392,1.8436,0.32361076188081467,-13.5421,3.0159,0.0,0.0,0.0,0.32361076188081467,False
concurrency_n10_20260721_121450_redis_feed3_rep2,3977,0.030676389238119186,-2.7322,1.7177,0.0055318078953985415,-1.7696,13.848467,0.0,0.0,0.0,0.030676389238119186,False
concurrency_n10_20260721_121450_redis_feed3_rep3,3977,0.026401810409856674,-2.7935,1.8464,0.0020115665074176515,-0.6247,15.0661,0.0,0.0,0.0,0.026401810409856674,False
concurrency_n10_20260721_121450_redis_feed4_rep1,4346,0.02462034054302807,-9.0991,1.6813500000000001,0.04095720202485044,-5.0245,11.178934,0.0,0.0,0.0,0.04095720202485044,False
concurrency_n10_20260721_121450_redis_feed4_rep2,4346,0.02300966405890474,-2.9454,1.6405,0.01403589507593189,-3.4215,12.89685,0.0,0.0,0.0,0.02300966405890474,False
concurrency_n10_20260721_121450_redis_feed4_rep3,4346,0.034974689369535204,-3.8049,1.6873,0.0027611596870685687,-0.5882,14.8688,0.0,0.0,0.0,0.034974689369535204,False
concurrency_n10_20260721_121450_redis_feed5_rep1,4233,0.027403732577368296,-4.8081,1.74,0.0713442003307347,-6.561,9.745967,0.0,0.0,0.0,0.0713442003307347,False
concurrency_n10_20260721_121450_redis_feed5_rep2,4233,0.023623907394283016,-2.9858,1.6557,0.003307347035199622,-1.164,14.597,0.0,0.0,0.0,0.023623907394283016,False
