run_id,condition,gate,n_events,neg_ack,ms_deleted,over_0.1,over_0.25,over_0.5,over_1
concurrency_n5_20260725_200137_kafka_feed4_rep2,kafka_n5_feed4,fail,112,11,15,108,107,96,11
concurrency_n5_20260725_200137_kafka_feed4_rep3,kafka_n5_feed4,fail,112,12,12,108,107,90,12
concurrency_n5_20260725_200137_kafka_feed4_rep4,kafka_n5_feed4,fail,112,12,15,112,112,98,12
concurrency_n5_20260725_200137_kafka_feed4_rep5,kafka_n5_feed4,fail,112,14,23,112,112,110,14
concurrency_n5_20260725_200137_kafka_feed5_rep1,kafka_n5_feed5,fail,145,30,32,141,140,126,30
concurrency_n5_20260725_200137_kafka_feed5_rep2,kafka_n5_feed5,fail,145,35,41,141,140,127,35
concurrency_n5_20260725_200137_kafka_feed5_rep3,kafka_n5_feed5,fail,145,34,35,141,140,127,34
concurrency_n5_20260725_200137_kafka_feed5_rep4,kafka_n5_feed5,fail,145,16,20,145,145,120,16
concurrency_n5_20260725_200137_kafka_feed5_rep5,kafka_n5_feed5,fail,145,29,41,145,145,136,29
concurrency_n5_20260725_200137_redis_feed1_rep1,redis_n5_feed1,fail,148,19,64,134,116,73,19
concurrency_n5_20260725_200137_redis_feed1_rep2,redis_n5_feed1,fail,148,21,73,138,119,86,21
concurrency_n5_20260725_200137_redis_feed1_rep3,redis_n5_feed1,fail,148,32,70,136,114,81,32
concurrency_n5_20260725_200137_redis_feed1_rep4,redis_n5_feed1,fail,148,17,66,140,112,75,17
concurrency_n5_20260725_200137_redis_feed1_rep5,redis_n5_feed1,fail,148,35,74,139,122,92,35
concurrency_n5_20260725_200137_redis_feed2_rep1,redis_n5_feed2,fail,71,8,31,62,51,37,8
concurrency_n5_20260725_200137_redis_feed2_rep2,redis_n5_feed2,fail,71,7,31,63,54,39,7
concurrency_n5_20260725_200137_redis_feed2_rep3,redis_n5_feed2,fail,71,6,32,63,58,36,6
concurrency_n5_20260725_200137_redis_feed2_rep4,redis_n5_feed2,fail,71,5,28,66,59,38,5
concurrency_n5_20260725_200137_redis_feed2_rep5,redis_n5_feed2,fail,71,6,30,65,56,32,6
concurrency_n5_20260725_200137_redis_feed3_rep1,redis_n5_feed3,fail,121,13,55,113,94,70,13
concurrency_n5_20260725_200137_redis_feed3_rep2,redis_n5_feed3,fail,121,24,53,112,93,65,24
concurrency_n5_20260725_200137_redis_feed3_rep3,redis_n5_feed3,fail,121,19,53,110,91,60,19
concurrency_n5_20260725_200137_redis_feed3_rep4,redis_n5_feed3,fail,121,29,57,116,98,70,29
concurrency_n5_20260725_200137_redis_feed3_rep5,redis_n5_feed3,fail,121,26,61,116,103,75,26
concurrency_n5_20260725_200137_redis_feed4_rep1,redis_n5_feed4,fail,112,19,51,101,83,56,19
concurrency_n5_20260725_200137_redis_feed4_rep2,redis_n5_feed4,fail,112,9,44,98,80,53,9
concurrency_n5_20260725_200137_redis_feed4_rep3,redis_n5_feed4,fail,112,26,55,100,85,67,26
concurrency_n5_20260725_200137_redis_feed4_rep4,redis_n5_feed4,fail,112,17,49,104,87,57,17
concurrency_n5_20260725_200137_redis_feed4_rep5,redis_n5_feed4,fail,112,18,54,106,94,68,18
concurrency_n5_20260725_200137_redis_feed5_rep1,redis_n5_feed5,fail,145,16,67,134,112,80,16
concurrency_n5_20260725_200137_redis_feed5_rep2,redis_n5_feed5,fail,145,26,82,135,113,86,26
concurrency_n5_20260725_200137_redis_feed5_rep3,redis_n5_feed5,fail,145,27,73,136,116,91,27
concurrency_n5_20260725_200137_redis_feed5_rep4,redis_n5_feed5,fail,145,16,76,139,121,88,16
concurrency_n5_20260725_200137_redis_feed5_rep5,redis_n5_feed5,fail,145,21,70,136,121,88,21
concurrency_n5_20260725_201927_kafka_feed1_rep1,kafka_n5_feed1,fail,148,18,22,148,141,127,18
concurrency_n5_20260725_201927_kafka_feed1_rep2,kafka_n5_feed1,fail,148,12,14,146,141,131,12
concurrency_n5_20260725_201927_kafka_feed1_rep3,kafka_n5_feed1,fail,148,16,16,142,141,132,16
concurrency_n5_20260725_201927_kafka_feed1_rep4,kafka_n5_feed1,fail,148,23,24,148,148,132,23
concurrency_n5_20260725_201927_kafka_feed1_rep5,kafka_n5_feed1,fail,148,15,16,148,148,135,15
concurrency_n5_20260725_201927_kafka_feed2_rep1,kafka_n5_feed2,fail,71,4,4,71,71,66,4
concurrency_n5_20260725_201927_kafka_feed2_rep2,kafka_n5_feed2,fail,71,7,7,71,70,56,7
concurrency_n5_20260725_201927_kafka_feed2_rep3,kafka_n5_feed2,fail,71,7,7,71,66,58,7
concurrency_n5_20260725_201927_kafka_feed2_rep4,kafka_n5_feed2,fail,71,7,7,71,71,68,7
concurrency_n5_20260725_201927_kafka_feed2_rep5,kafka_n5_feed2,fail,71,9,10,71,71,63,9
concurrency_n5_20260725_201927_kafka_feed3_rep1,kafka_n5_feed3,fail,121,15,15,121,118,103,15
concurrency_n5_20260725_201927_kafka_feed3_rep2,kafka_n5_feed3,fail,121,8,8,121,116,105,8
concurrency_n5_20260725_201927_kafka_feed3_rep3,kafka_n5_feed3,fail,121,11,11,121,119,108,11
concurrency_n5_20260725_201927_kafka_feed3_rep4,kafka_n5_feed3,fail,121,6,7,121,121,115,6
concurrency_n5_20260725_201927_kafka_feed3_rep5,kafka_n5_feed3,fail,121,12,13,121,121,114,12
concurrency_n5_20260725_201927_kafka_feed4_rep1,kafka_n5_feed4,fail,112,7,7,111,107,95,7
concurrency_n5_20260725_201927_kafka_feed4_rep2,kafka_n5_feed4,fail,112,7,7,112,111,97,7
concurrency_n5_20260725_201927_kafka_feed4_rep3,kafka_n5_feed4,fail,112,6,7,112,108,100,6
concurrency_n5_20260725_201927_kafka_feed4_rep4,kafka_n5_feed4,fail,112,9,9,112,112,105,9
concurrency_n5_20260725_201927_kafka_feed4_rep5,kafka_n5_feed4,fail,112,3,4,112,112,99,3
concurrency_n5_20260725_201927_kafka_feed5_rep1,kafka_n5_feed5,fail,145,13,14,144,140,123,13
concurrency_n5_20260725_201927_kafka_feed5_rep2,kafka_n5_feed5,fail,145,9,10,140,140,128,9
concurrency_n5_20260725_201927_kafka_feed5_rep3,kafka_n5_feed5,fail,145,13,13,143,140,129,13
concurrency_n5_20260725_201927_kafka_feed5_rep4,kafka_n5_feed5,fail,145,18,19,145,145,135,18
concurrency_n5_20260725_201927_kafka_feed5_rep5,kafka_n5_feed5,fail,145,10,11,145,145,136,10
concurrency_n5_20260725_201927_redis_feed1_rep1,redis_n5_feed1,fail,148,8,30,136,118,67,8
concurrency_n5_20260725_201927_redis_feed1_rep2,redis_n5_feed1,fail,148,3,25,136,125,72,3
concurrency_n5_20260725_201927_redis_feed1_rep3,redis_n5_feed1,fail,148,8,28,132,114,65,8
concurrency_n5_20260725_201927_redis_feed1_rep4,redis_n5_feed1,pass,148,1,21,141,125,66,1
concurrency_n5_20260725_201927_redis_feed1_rep5,redis_n5_feed1,fail,148,4,38,141,133,77,4
concurrency_n5_20260725_201927_redis_feed2_rep1,redis_n5_feed2,fail,71,4,17,63,56,34,4
concurrency_n5_20260725_201927_redis_feed2_rep2,redis_n5_feed2,fail,71,2,9,63,53,31,2
concurrency_n5_20260725_201927_redis_feed2_rep3,redis_n5_feed2,fail,71,4,10,63,56,34,4
concurrency_n5_20260725_201927_redis_feed2_rep4,redis_n5_feed2,fail,71,3,14,66,61,32,3
concurrency_n5_20260725_201927_redis_feed2_rep5,redis_n5_feed2,fail,71,1,13,66,56,30,1
concurrency_n5_20260725_201927_redis_feed3_rep1,redis_n5_feed3,fail,121,9,25,112,99,62,9
concurrency_n5_20260725_201927_redis_feed3_rep2,redis_n5_feed3,fail,121,5,35,113,105,63,5
concurrency_n5_20260725_201927_redis_feed3_rep3,redis_n5_feed3,fail,121,3,21,114,91,50,3
concurrency_n5_20260725_201927_redis_feed3_rep4,redis_n5_feed3,fail,121,2,27,116,98,61,2
concurrency_n5_20260725_201927_redis_feed3_rep5,redis_n5_feed3,fail,121,8,28,116,110,49,8
concurrency_n5_20260725_201927_redis_feed4_rep1,redis_n5_feed4,fail,112,3,22,104,96,46,3
concurrency_n5_20260725_201927_redis_feed4_rep2,redis_n5_feed4,fail,112,2,19,102,94,53,2
concurrency_n5_20260725_201927_redis_feed4_rep3,redis_n5_feed4,fail,112,6,26,103,91,57,6
concurrency_n5_20260725_201927_redis_feed4_rep4,redis_n5_feed4,fail,112,2,18,107,97,57,2
concurrency_n5_20260725_201927_redis_feed4_rep5,redis_n5_feed4,fail,112,3,27,105,90,50,3
concurrency_n5_20260725_201927_redis_feed5_rep1,redis_n5_feed5,fail,145,2,29,136,124,73,2
concurrency_n5_20260725_201927_redis_feed5_rep2,redis_n5_feed5,fail,145,8,32,136,113,65,8
concurrency_n5_20260725_201927_redis_feed5_rep3,redis_n5_feed5,fail,145,4,35,137,125,68,4
concurrency_n5_20260725_201927_redis_feed5_rep4,redis_n5_feed5,fail,145,7,34,140,126,77,7
concurrency_n5_20260725_201927_redis_feed5_rep5,redis_n5_feed5,fail,145,5,32,139,129,69,5
concurrency_n5_20260725_203717_kafka_feed1_rep1,kafka_n5_feed1,fail,148,14,14,145,138,127,14
concurrency_n5_20260725_203717_kafka_feed1_rep2,kafka_n5_feed1,fail,148,7,7,143,138,118,7
concurrency_n5_20260725_203717_kafka_feed1_rep3,kafka_n5_feed1,fail,148,7,7,142,138,124,7
concurrency_n5_20260725_203717_kafka_feed1_rep4,kafka_n5_feed1,fail,148,16,17,148,141,128,16
concurrency_n5_20260725_203717_kafka_feed1_rep5,kafka_n5_feed1,fail,148,9,10,148,139,129,9
concurrency_n5_20260725_203717_kafka_feed2_rep1,kafka_n5_feed2,fail,71,5,5,71,63,57,5
concurrency_n5_20260725_203717_kafka_feed2_rep2,kafka_n5_feed2,fail,71,1,2,66,63,62,1
concurrency_n5_20260725_203717_kafka_feed2_rep3,kafka_n5_feed2,fail,71,6,7,70,63,59,6
concurrency_n5_20260725_203717_kafka_feed2_rep4,kafka_n5_feed2,fail,71,4,5,71,68,53,4
concurrency_n5_20260725_203717_kafka_feed2_rep5,kafka_n5_feed2,fail,71,3,3,71,69,58,3
concurrency_n5_20260725_203717_kafka_feed3_rep1,kafka_n5_feed3,fail,121,8,8,121,114,103,8
concurrency_n5_20260725_203717_kafka_feed3_rep2,kafka_n5_feed3,fail,121,5,5,120,114,109,5
concurrency_n5_20260725_203717_kafka_feed3_rep3,kafka_n5_feed3,fail,121,11,11,119,114,110,11
concurrency_n5_20260725_203717_kafka_feed3_rep4,kafka_n5_feed3,fail,121,11,12,121,116,106,11
concurrency_n5_20260725_203717_kafka_feed3_rep5,kafka_n5_feed3,fail,121,9,9,121,116,105,9
concurrency_n5_20260725_203717_kafka_feed4_rep1,kafka_n5_feed4,fail,112,3,4,109,104,101,3
concurrency_n5_20260725_203717_kafka_feed4_rep2,kafka_n5_feed4,fail,112,8,10,109,104,101,8
concurrency_n5_20260725_203717_kafka_feed4_rep3,kafka_n5_feed4,fail,112,3,3,109,104,96,3
concurrency_n5_20260725_203717_kafka_feed4_rep4,kafka_n5_feed4,fail,112,4,4,112,107,93,4
concurrency_n5_20260725_203717_kafka_feed4_rep5,kafka_n5_feed4,fail,112,2,4,110,106,93,2
concurrency_n5_20260725_203717_kafka_feed5_rep1,kafka_n5_feed5,fail,145,15,16,140,137,128,15
concurrency_n5_20260725_203717_kafka_feed5_rep2,kafka_n5_feed5,fail,145,18,18,140,137,126,18
concurrency_n5_20260725_203717_kafka_feed5_rep3,kafka_n5_feed5,fail,145,5,5,139,137,129,5
concurrency_n5_20260725_203717_kafka_feed5_rep4,kafka_n5_feed5,fail,145,10,11,145,137,131,10
concurrency_n5_20260725_203717_kafka_feed5_rep5,kafka_n5_feed5,fail,145,6,7,145,138,127,6
concurrency_n5_20260725_203717_redis_feed1_rep1,redis_n5_feed1,fail,148,4,8,136,132,59,4
concurrency_n5_20260725_203717_redis_feed1_rep2,redis_n5_feed1,fail,148,3,8,135,122,67,3
concurrency_n5_20260725_203717_redis_feed1_rep3,redis_n5_feed1,fail,148,3,7,135,129,72,3
concurrency_n5_20260725_203717_redis_feed1_rep4,redis_n5_feed1,fail,148,3,6,141,135,70,3
concurrency_n5_20260725_203717_redis_feed1_rep5,redis_n5_feed1,fail,148,2,5,141,130,76,2
concurrency_n5_20260725_203717_redis_feed2_rep1,redis_n5_feed2,fail,71,2,3,61,55,27,2
concurrency_n5_20260725_203717_redis_feed2_rep2,redis_n5_feed2,pass,71,0,0,63,56,24,0
concurrency_n5_20260725_203717_redis_feed2_rep3,redis_n5_feed2,fail,71,2,3,63,56,32,2
concurrency_n5_20260725_203717_redis_feed2_rep4,redis_n5_feed2,fail,71,1,4,66,63,31,1
concurrency_n5_20260725_203717_redis_feed2_rep5,redis_n5_feed2,fail,71,2,2,66,58,27,2
concurrency_n5_20260725_203717_redis_feed3_rep1,redis_n5_feed3,fail,121,4,4,113,106,52,4
concurrency_n5_20260725_203717_redis_feed3_rep2,redis_n5_feed3,pass,121,1,6,113,103,56,1
concurrency_n5_20260725_203717_redis_feed3_rep3,redis_n5_feed3,fail,121,3,4,113,106,50,3
concurrency_n5_20260725_203717_redis_feed3_rep4,redis_n5_feed3,fail,121,3,3,116,104,53,3
concurrency_n5_20260725_203717_redis_feed3_rep5,redis_n5_feed3,fail,121,5,7,114,101,48,5
concurrency_n5_20260725_203717_redis_feed4_rep1,redis_n5_feed4,pass,112,1,2,102,98,45,1
concurrency_n5_20260725_203717_redis_feed4_rep2,redis_n5_feed4,fail,112,3,5,102,86,48,3
concurrency_n5_20260725_203717_redis_feed4_rep3,redis_n5_feed4,fail,112,2,3,101,93,48,2
concurrency_n5_20260725_203717_redis_feed4_rep4,redis_n5_feed4,pass,112,1,4,105,104,51,1
concurrency_n5_20260725_203717_redis_feed4_rep5,redis_n5_feed4,pass,112,1,4,105,93,48,1
concurrency_n5_20260725_203717_redis_feed5_rep1,redis_n5_feed5,fail,145,8,10,136,126,69,8
concurrency_n5_20260725_203717_redis_feed5_rep2,redis_n5_feed5,fail,145,3,7,137,127,60,3
concurrency_n5_20260725_203717_redis_feed5_rep3,redis_n5_feed5,pass,145,0,2,136,132,76,0
concurrency_n5_20260725_203717_redis_feed5_rep4,redis_n5_feed5,fail,145,2,4,138,128,63,2
concurrency_n5_20260725_203717_redis_feed5_rep5,redis_n5_feed5,fail,145,2,4,138,136,70,2
concurrency_n5_20260725_205720_kafka_feed1_rep1,kafka_n5_feed1,fail,148,47,66,127,127,119,47
concurrency_n5_20260725_205720_kafka_feed1_rep2,kafka_n5_feed1,fail,148,55,76,127,127,114,55
concurrency_n5_20260725_205720_kafka_feed1_rep3,kafka_n5_feed1,fail,148,11,38,127,127,103,11
concurrency_n5_20260725_205720_kafka_feed1_rep4,kafka_n5_feed1,fail,148,51,72,129,129,117,51
concurrency_n5_20260725_205720_kafka_feed1_rep5,kafka_n5_feed1,fail,148,57,76,129,129,117,57
concurrency_n5_20260725_205720_kafka_feed2_rep1,kafka_n5_feed2,fail,71,9,21,53,53,45,9
concurrency_n5_20260725_205720_kafka_feed2_rep2,kafka_n5_feed2,fail,71,15,22,55,55,51,15
concurrency_n5_20260725_205720_kafka_feed2_rep3,kafka_n5_feed2,fail,71,15,21,53,53,49,15
concurrency_n5_20260725_205720_kafka_feed2_rep4,kafka_n5_feed2,fail,71,18,28,56,56,51,18
concurrency_n5_20260725_205720_kafka_feed2_rep5,kafka_n5_feed2,fail,71,10,22,56,56,49,10
concurrency_n5_20260725_205720_kafka_feed3_rep1,kafka_n5_feed3,fail,121,19,49,104,104,92,19
concurrency_n5_20260725_205720_kafka_feed3_rep2,kafka_n5_feed3,fail,121,19,49,104,104,90,19
concurrency_n5_20260725_205720_kafka_feed3_rep3,kafka_n5_feed3,fail,121,15,35,104,104,80,15
concurrency_n5_20260725_205720_kafka_feed3_rep4,kafka_n5_feed3,fail,121,32,44,106,106,95,32
concurrency_n5_20260725_205720_kafka_feed3_rep5,kafka_n5_feed3,fail,121,23,54,104,104,92,23
concurrency_n5_20260725_205720_kafka_feed4_rep1,kafka_n5_feed4,fail,112,20,31,91,91,85,20
concurrency_n5_20260725_205720_kafka_feed4_rep2,kafka_n5_feed4,fail,112,23,45,91,91,79,23
concurrency_n5_20260725_205720_kafka_feed4_rep3,kafka_n5_feed4,fail,112,26,35,91,91,82,26
concurrency_n5_20260725_205720_kafka_feed4_rep4,kafka_n5_feed4,fail,112,19,38,91,91,69,19
concurrency_n5_20260725_205720_kafka_feed4_rep5,kafka_n5_feed4,fail,112,31,40,95,95,91,31
concurrency_n5_20260725_205720_kafka_feed5_rep1,kafka_n5_feed5,fail,145,37,60,129,127,111,37
concurrency_n5_20260725_205720_kafka_feed5_rep2,kafka_n5_feed5,fail,145,35,69,129,129,112,35
concurrency_n5_20260725_205720_kafka_feed5_rep3,kafka_n5_feed5,fail,145,32,65,129,129,108,32
concurrency_n5_20260725_205720_kafka_feed5_rep4,kafka_n5_feed5,fail,145,27,48,130,130,115,27
concurrency_n5_20260725_205720_kafka_feed5_rep5,kafka_n5_feed5,fail,145,45,58,130,130,117,45
concurrency_n5_20260725_205720_redis_feed1_rep1,redis_n5_feed1,fail,148,30,70,129,113,87,30
concurrency_n5_20260725_205720_redis_feed1_rep2,redis_n5_feed1,fail,148,28,81,132,115,91,28
concurrency_n5_20260725_205720_redis_feed1_rep3,redis_n5_feed1,fail,148,23,60,131,111,78,23
concurrency_n5_20260725_205720_redis_feed1_rep4,redis_n5_feed1,fail,148,16,74,134,112,74,16
concurrency_n5_20260725_205720_redis_feed1_rep5,redis_n5_feed1,fail,148,23,80,135,121,89,23
concurrency_n5_20260725_205720_redis_feed2_rep1,redis_n5_feed2,fail,71,15,33,60,58,39,15
concurrency_n5_20260725_205720_redis_feed2_rep2,redis_n5_feed2,fail,71,6,35,62,55,43,6
concurrency_n5_20260725_205720_redis_feed2_rep3,redis_n5_feed2,fail,71,5,35,56,48,33,5
concurrency_n5_20260725_205720_redis_feed2_rep4,redis_n5_feed2,fail,71,12,39,64,61,46,12
concurrency_n5_20260725_205720_redis_feed2_rep5,redis_n5_feed2,fail,71,7,28,61,43,32,7
concurrency_n5_20260725_205720_redis_feed3_rep1,redis_n5_feed3,fail,121,22,59,108,89,66,22
concurrency_n5_20260725_205720_redis_feed3_rep2,redis_n5_feed3,fail,121,23,63,108,84,66,23
concurrency_n5_20260725_205720_redis_feed3_rep3,redis_n5_feed3,fail,121,18,55,109,84,55,18
concurrency_n5_20260725_205720_redis_feed3_rep4,redis_n5_feed3,fail,121,21,69,114,102,75,21
concurrency_n5_20260725_205720_redis_feed3_rep5,redis_n5_feed3,fail,121,12,55,108,92,62,12
concurrency_n5_20260725_205720_redis_feed4_rep1,redis_n5_feed4,fail,112,18,48,95,81,57,18
concurrency_n5_20260725_205720_redis_feed4_rep2,redis_n5_feed4,fail,112,16,53,98,89,61,16
concurrency_n5_20260725_205720_redis_feed4_rep3,redis_n5_feed4,fail,112,15,51,101,92,66,15
concurrency_n5_20260725_205720_redis_feed4_rep4,redis_n5_feed4,fail,112,7,49,99,78,59,7
concurrency_n5_20260725_205720_redis_feed4_rep5,redis_n5_feed4,fail,112,18,54,104,90,65,18
concurrency_n5_20260725_205720_redis_feed5_rep1,redis_n5_feed5,fail,145,14,71,133,104,73,14
concurrency_n5_20260725_205720_redis_feed5_rep2,redis_n5_feed5,fail,145,31,77,132,116,94,31
concurrency_n5_20260725_205720_redis_feed5_rep3,redis_n5_feed5,fail,145,15,83,134,113,84,15
concurrency_n5_20260725_205720_redis_feed5_rep4,redis_n5_feed5,fail,145,17,71,135,115,79,17
concurrency_n5_20260725_205720_redis_feed5_rep5,redis_n5_feed5,fail,145,29,76,137,121,88,29
concurrency_n5_20260725_211526_kafka_feed1_rep1,kafka_n5_feed1,pass,148,0,16,133,133,131,0
concurrency_n5_20260725_211526_kafka_feed1_rep2,kafka_n5_feed1,pass,148,0,16,133,133,133,0
concurrency_n5_20260725_211526_kafka_feed1_rep3,kafka_n5_feed1,pass,148,0,14,135,135,135,0
concurrency_n5_20260725_211526_kafka_feed1_rep4,kafka_n5_feed1,pass,148,0,19,135,135,135,0
concurrency_n5_20260725_211526_kafka_feed1_rep5,kafka_n5_feed1,pass,148,0,20,135,135,135,0
concurrency_n5_20260725_211526_kafka_feed2_rep1,kafka_n5_feed2,pass,71,0,13,61,61,61,0
concurrency_n5_20260725_211526_kafka_feed2_rep2,kafka_n5_feed2,pass,71,0,3,61,61,61,0
concurrency_n5_20260725_211526_kafka_feed2_rep3,kafka_n5_feed2,pass,71,0,8,63,63,63,0
concurrency_n5_20260725_211526_kafka_feed2_rep4,kafka_n5_feed2,pass,71,0,7,63,63,63,0
concurrency_n5_20260725_211526_kafka_feed2_rep5,kafka_n5_feed2,pass,71,0,10,61,61,59,0
concurrency_n5_20260725_211526_kafka_feed3_rep1,kafka_n5_feed3,pass,121,0,10,111,111,111,0
concurrency_n5_20260725_211526_kafka_feed3_rep2,kafka_n5_feed3,pass,121,0,11,113,113,113,0
concurrency_n5_20260725_211526_kafka_feed3_rep3,kafka_n5_feed3,pass,121,0,13,110,110,110,0
concurrency_n5_20260725_211526_kafka_feed3_rep4,kafka_n5_feed3,pass,121,0,20,113,113,113,0
concurrency_n5_20260725_211526_kafka_feed3_rep5,kafka_n5_feed3,pass,121,0,15,113,113,111,0
concurrency_n5_20260725_211526_kafka_feed4_rep1,kafka_n5_feed4,pass,112,0,9,101,101,101,0
concurrency_n5_20260725_211526_kafka_feed4_rep2,kafka_n5_feed4,pass,112,0,12,98,98,98,0
concurrency_n5_20260725_211526_kafka_feed4_rep3,kafka_n5_feed4,pass,112,0,12,98,98,98,0
concurrency_n5_20260725_211526_kafka_feed4_rep4,kafka_n5_feed4,pass,112,0,8,101,101,101,0
concurrency_n5_20260725_211526_kafka_feed4_rep5,kafka_n5_feed4,pass,112,0,9,102,102,102,0
concurrency_n5_20260725_211526_kafka_feed5_rep1,kafka_n5_feed5,pass,145,0,17,136,136,136,0
concurrency_n5_20260725_211526_kafka_feed5_rep2,kafka_n5_feed5,pass,145,0,16,136,136,136,0
concurrency_n5_20260725_211526_kafka_feed5_rep3,kafka_n5_feed5,pass,145,0,24,136,136,136,0
concurrency_n5_20260725_211526_kafka_feed5_rep4,kafka_n5_feed5,pass,145,0,16,136,136,136,0
concurrency_n5_20260725_211526_kafka_feed5_rep5,kafka_n5_feed5,pass,145,0,21,136,136,136,0
concurrency_n5_20260725_211526_redis_feed1_rep1,redis_n5_feed1,fail,148,5,65,135,134,84,5
concurrency_n5_20260725_211526_redis_feed1_rep2,redis_n5_feed1,fail,148,5,74,136,136,89,5
concurrency_n5_20260725_211526_redis_feed1_rep3,redis_n5_feed1,pass,148,1,78,136,136,84,1
concurrency_n5_20260725_211526_redis_feed1_rep4,redis_n5_feed1,pass,148,1,70,141,139,82,1
concurrency_n5_20260725_211526_redis_feed1_rep5,redis_n5_feed1,fail,148,5,77,138,138,90,5
concurrency_n5_20260725_211526_redis_feed2_rep1,redis_n5_feed2,fail,71,2,35,63,61,38,2
concurrency_n5_20260725_211526_redis_feed2_rep2,redis_n5_feed2,pass,71,0,34,63,63,36,0
concurrency_n5_20260725_211526_redis_feed2_rep3,redis_n5_feed2,pass,71,0,35,61,60,34,0
concurrency_n5_20260725_211526_redis_feed2_rep4,redis_n5_feed2,fail,71,1,34,64,64,37,1
concurrency_n5_20260725_211526_redis_feed2_rep5,redis_n5_feed2,fail,71,1,33,63,63,38,1
concurrency_n5_20260725_211526_redis_feed3_rep1,redis_n5_feed3,pass,121,1,57,113,113,65,1
concurrency_n5_20260725_211526_redis_feed3_rep2,redis_n5_feed3,fail,121,5,61,113,113,70,5
concurrency_n5_20260725_211526_redis_feed3_rep3,redis_n5_feed3,pass,121,1,57,113,113,72,1
concurrency_n5_20260725_211526_redis_feed3_rep4,redis_n5_feed3,pass,121,1,64,116,116,84,1
concurrency_n5_20260725_211526_redis_feed3_rep5,redis_n5_feed3,fail,121,2,59,114,114,80,2
concurrency_n5_20260725_211526_redis_feed4_rep1,redis_n5_feed4,fail,112,4,52,102,99,60,4
concurrency_n5_20260725_211526_redis_feed4_rep2,redis_n5_feed4,pass,112,1,52,101,99,57,1
concurrency_n5_20260725_211526_redis_feed4_rep3,redis_n5_feed4,fail,112,6,53,102,102,67,6
concurrency_n5_20260725_211526_redis_feed4_rep4,redis_n5_feed4,pass,112,1,58,104,103,64,1
concurrency_n5_20260725_211526_redis_feed4_rep5,redis_n5_feed4,fail,112,3,56,104,101,64,3
concurrency_n5_20260725_211526_redis_feed5_rep1,redis_n5_feed5,fail,145,4,81,136,135,86,4
concurrency_n5_20260725_211526_redis_feed5_rep2,redis_n5_feed5,fail,145,5,75,136,135,93,5
concurrency_n5_20260725_211526_redis_feed5_rep3,redis_n5_feed5,pass,145,1,73,136,133,80,1
concurrency_n5_20260725_211526_redis_feed5_rep4,redis_n5_feed5,fail,145,6,79,137,135,94,6
concurrency_n5_20260725_211526_redis_feed5_rep5,redis_n5_feed5,pass,145,0,74,139,134,84,0
concurrency_n5_20260725_225932_kafka_feed1_rep1,kafka_n5_feed1,pass,148,0,45,129,129,126,0
concurrency_n5_20260725_225932_kafka_feed1_rep2,kafka_n5_feed1,pass,148,0,51,130,130,130,0
concurrency_n5_20260725_225932_kafka_feed1_rep3,kafka_n5_feed1,pass,148,0,55,127,127,126,0
concurrency_n5_20260725_225932_kafka_feed1_rep4,kafka_n5_feed1,fail,148,2,46,132,132,130,2
concurrency_n5_20260725_225932_kafka_feed1_rep5,kafka_n5_feed1,pass,148,0,47,130,130,130,0
concurrency_n5_20260725_225932_kafka_feed2_rep1,kafka_n5_feed2,pass,71,0,18,56,56,55,0
