run_id,campaign,started,backend,config,feeds,speedup,plan,host,git_head,n_code_files,n_produced,n_consumed,n_matched,transport_median_ms,tti_median_ms,n_negative_transport,frac_negative_transport,transport_integrity,used_by,load_bearing,load_bearing_why
concurrency_n12_20260724_171044_kafka_feed9_rep8,concurrency,2026-07-24T17:10:44Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,127,127,127,0.565073,,1,0.007874,usable,,no,
concurrency_n12_20260724_171044_redis_feed10_rep1,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,144,144,144,0.641885,,2,0.013889,condemned,,no,
concurrency_n12_20260724_171044_redis_feed10_rep2,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,144,144,144,0.461595,,3,0.020833,condemned,,no,
concurrency_n12_20260724_171044_redis_feed10_rep3,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,144,144,144,0.644334,,3,0.020833,condemned,,no,
concurrency_n12_20260724_171044_redis_feed10_rep4,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,144,144,144,0.621699,,1,0.006944,usable,,no,
concurrency_n12_20260724_171044_redis_feed10_rep5,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,144,144,144,0.639752,,1,0.006944,usable,,no,
concurrency_n12_20260724_171044_redis_feed10_rep6,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,144,144,144,0.594673,,2,0.013889,condemned,,no,
concurrency_n12_20260724_171044_redis_feed10_rep7,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,144,144,144,0.643247,,1,0.006944,usable,,no,
concurrency_n12_20260724_171044_redis_feed10_rep8,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,144,144,144,0.643146,,1,0.006944,usable,,no,
concurrency_n12_20260724_171044_redis_feed11_rep1,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,0,5,0,,,0,,no-matched-events,,no,
concurrency_n12_20260724_171044_redis_feed11_rep2,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,0,5,0,,,0,,no-matched-events,,no,
concurrency_n12_20260724_171044_redis_feed11_rep3,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,0,5,0,,,0,,no-matched-events,,no,
concurrency_n12_20260724_171044_redis_feed11_rep4,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,0,5,0,,,0,,no-matched-events,,no,
concurrency_n12_20260724_171044_redis_feed11_rep5,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,0,5,0,,,0,,no-matched-events,,no,
concurrency_n12_20260724_171044_redis_feed11_rep6,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,0,5,0,,,0,,no-matched-events,,no,
concurrency_n12_20260724_171044_redis_feed11_rep7,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,0,5,0,,,0,,no-matched-events,,no,
concurrency_n12_20260724_171044_redis_feed11_rep8,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,0,5,0,,,0,,no-matched-events,,no,
concurrency_n12_20260724_171044_redis_feed12_rep1,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.096788,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed12_rep2,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.099266,,1,0.006757,usable,,no,
concurrency_n12_20260724_171044_redis_feed12_rep3,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.095525,,2,0.013514,condemned,,no,
concurrency_n12_20260724_171044_redis_feed12_rep4,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.098636,,3,0.02027,condemned,,no,
concurrency_n12_20260724_171044_redis_feed12_rep5,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.098196,,1,0.006757,usable,,no,
concurrency_n12_20260724_171044_redis_feed12_rep6,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.110864,,2,0.013514,condemned,,no,
concurrency_n12_20260724_171044_redis_feed12_rep7,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.10799,,4,0.027027,condemned,,no,
concurrency_n12_20260724_171044_redis_feed12_rep8,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.088835,,1,0.006757,usable,,no,
concurrency_n12_20260724_171044_redis_feed1_rep1,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.114391,,2,0.013514,condemned,,no,
concurrency_n12_20260724_171044_redis_feed1_rep2,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.11785,,2,0.013514,condemned,,no,
concurrency_n12_20260724_171044_redis_feed1_rep3,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.117966,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed1_rep4,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.104064,,4,0.027027,condemned,,no,
concurrency_n12_20260724_171044_redis_feed1_rep5,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.102105,,3,0.02027,condemned,,no,
concurrency_n12_20260724_171044_redis_feed1_rep6,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.105399,,5,0.033784,condemned,,no,
concurrency_n12_20260724_171044_redis_feed1_rep7,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.101835,,3,0.02027,condemned,,no,
concurrency_n12_20260724_171044_redis_feed1_rep8,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.115482,,1,0.006757,usable,,no,
concurrency_n12_20260724_171044_redis_feed2_rep1,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.112712,,1,0.014085,condemned,,no,
concurrency_n12_20260724_171044_redis_feed2_rep2,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.112512,,3,0.042254,condemned,,no,
concurrency_n12_20260724_171044_redis_feed2_rep3,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.125352,,1,0.014085,condemned,,no,
concurrency_n12_20260724_171044_redis_feed2_rep4,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.129116,,1,0.014085,condemned,,no,
concurrency_n12_20260724_171044_redis_feed2_rep5,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.119703,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed2_rep6,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.106803,,4,0.056338,condemned,,no,
concurrency_n12_20260724_171044_redis_feed2_rep7,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.111591,,1,0.014085,condemned,,no,
concurrency_n12_20260724_171044_redis_feed2_rep8,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.110098,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed3_rep1,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.094776,,4,0.033058,condemned,,no,
concurrency_n12_20260724_171044_redis_feed3_rep2,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.106032,,1,0.008264,usable,,no,
concurrency_n12_20260724_171044_redis_feed3_rep3,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.100022,,1,0.008264,usable,,no,
concurrency_n12_20260724_171044_redis_feed3_rep4,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.120443,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed3_rep5,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.120774,,1,0.008264,usable,,no,
concurrency_n12_20260724_171044_redis_feed3_rep6,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.107113,,1,0.008264,usable,,no,
concurrency_n12_20260724_171044_redis_feed3_rep7,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.139624,,2,0.016529,condemned,,no,
concurrency_n12_20260724_171044_redis_feed3_rep8,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.106252,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed4_rep1,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.283598,,1,0.008929,usable,,no,
concurrency_n12_20260724_171044_redis_feed4_rep2,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.14386,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed4_rep3,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.13099,,4,0.035714,condemned,,no,
concurrency_n12_20260724_171044_redis_feed4_rep4,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.123949,,3,0.026786,condemned,,no,
concurrency_n12_20260724_171044_redis_feed4_rep5,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.117975,,1,0.008929,usable,,no,
concurrency_n12_20260724_171044_redis_feed4_rep6,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.121065,,2,0.017857,condemned,,no,
concurrency_n12_20260724_171044_redis_feed4_rep7,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.114486,,4,0.035714,condemned,,no,
concurrency_n12_20260724_171044_redis_feed4_rep8,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.106177,,2,0.017857,condemned,,no,
concurrency_n12_20260724_171044_redis_feed5_rep1,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.112492,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed5_rep2,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.087122,,2,0.013793,condemned,,no,
concurrency_n12_20260724_171044_redis_feed5_rep3,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.099953,,1,0.006897,usable,,no,
concurrency_n12_20260724_171044_redis_feed5_rep4,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.090248,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed5_rep5,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.099873,,2,0.013793,condemned,,no,
concurrency_n12_20260724_171044_redis_feed5_rep6,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.10495,,1,0.006897,usable,,no,
concurrency_n12_20260724_171044_redis_feed5_rep7,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.089206,,1,0.006897,usable,,no,
concurrency_n12_20260724_171044_redis_feed5_rep8,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.093744,,1,0.006897,usable,,no,
concurrency_n12_20260724_171044_redis_feed6_rep1,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,125,125,125,0.100493,,2,0.016,condemned,,no,
concurrency_n12_20260724_171044_redis_feed6_rep2,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,125,125,125,0.116789,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed6_rep3,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,125,125,125,0.119883,,3,0.024,condemned,,no,
concurrency_n12_20260724_171044_redis_feed6_rep4,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,125,125,125,0.13135,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed6_rep5,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,125,125,125,0.134375,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed6_rep6,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,125,125,125,0.114655,,5,0.04,condemned,,no,
concurrency_n12_20260724_171044_redis_feed6_rep7,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,125,125,125,0.120555,,1,0.008,usable,,no,
concurrency_n12_20260724_171044_redis_feed6_rep8,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,125,125,125,0.099882,,4,0.032,condemned,,no,
concurrency_n12_20260724_171044_redis_feed7_rep1,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,149,94,94,0.526378,,2,0.021277,condemned,,no,
concurrency_n12_20260724_171044_redis_feed7_rep2,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,149,94,94,0.658375,,0,0.0,usable,,no,
concurrency_n12_20260724_171044_redis_feed7_rep3,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,149,94,94,0.626722,,1,0.010638,condemned,,no,
concurrency_n12_20260724_171044_redis_feed7_rep4,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,149,94,94,0.666026,,2,0.021277,condemned,,no,
concurrency_n12_20260724_171044_redis_feed7_rep5,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,149,94,94,0.706859,,1,0.010638,condemned,,no,
concurrency_n12_20260724_171044_redis_feed7_rep6,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,149,94,94,0.62221,,3,0.031915,condemned,,no,
concurrency_n12_20260724_171044_redis_feed7_rep7,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,149,94,94,0.680258,,1,0.010638,condemned,,no,
concurrency_n12_20260724_171044_redis_feed7_rep8,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,149,94,94,0.652687,,3,0.031915,condemned,,no,
concurrency_n12_20260724_171044_redis_feed8_rep1,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,168,143,143,0.324847,,5,0.034965,condemned,,no,
concurrency_n12_20260724_171044_redis_feed8_rep2,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,168,143,143,0.172743,,3,0.020979,condemned,,no,
concurrency_n12_20260724_171044_redis_feed8_rep3,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,168,143,143,0.651484,,2,0.013986,condemned,,no,
concurrency_n12_20260724_171044_redis_feed8_rep4,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,168,143,143,0.470798,,1,0.006993,usable,,no,
concurrency_n12_20260724_171044_redis_feed8_rep5,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,168,143,143,0.127665,,4,0.027972,condemned,,no,
concurrency_n12_20260724_171044_redis_feed8_rep6,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,168,143,143,0.407853,,2,0.013986,condemned,,no,
concurrency_n12_20260724_171044_redis_feed8_rep7,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,168,143,143,0.693278,,2,0.013986,condemned,,no,
concurrency_n12_20260724_171044_redis_feed8_rep8,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,168,143,143,0.215167,,3,0.020979,condemned,,no,
concurrency_n12_20260724_171044_redis_feed9_rep1,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,127,127,127,0.100143,,3,0.023622,condemned,,no,
concurrency_n12_20260724_171044_redis_feed9_rep2,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,127,127,127,0.101785,,2,0.015748,condemned,,no,
concurrency_n12_20260724_171044_redis_feed9_rep3,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,127,127,127,0.105682,,5,0.03937,condemned,,no,
concurrency_n12_20260724_171044_redis_feed9_rep4,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,127,127,127,0.108185,,2,0.015748,condemned,,no,
concurrency_n12_20260724_171044_redis_feed9_rep5,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,127,127,127,0.118991,,1,0.007874,usable,,no,
concurrency_n12_20260724_171044_redis_feed9_rep6,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,127,127,127,0.106362,,3,0.023622,condemned,,no,
concurrency_n12_20260724_171044_redis_feed9_rep7,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,127,127,127,0.105501,,3,0.023622,condemned,,no,
concurrency_n12_20260724_171044_redis_feed9_rep8,concurrency,2026-07-24T17:10:44Z,redis,redis,12,0.008333,replay_plan.csv,sbl-drv,,4,127,127,127,0.126204,,0,0.0,usable,,no,
concurrency_n12_20260725_035607_kafka_feed10_rep1,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,439,410,410,0.484575,,2,0.004878,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed10_rep2,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,439,410,410,0.556744,,2,0.004878,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed10_rep3,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,439,410,410,0.50827,,2,0.004878,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed10_rep4,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,439,410,410,0.516388,,0,0.0,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed10_rep5,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,439,410,410,0.511076,,2,0.004878,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed11_rep1,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,,5,,,,,,not-assessed,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed11_rep2,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,,5,,,,,,not-assessed,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed11_rep3,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,,5,,,,,,not-assessed,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed11_rep4,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,,5,,,,,,not-assessed,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed11_rep5,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,,5,,,,,,not-assessed,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed12_rep1,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,507,465,465,0.498229,,1,0.002151,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed12_rep2,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,507,465,465,0.523309,,1,0.002151,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed12_rep3,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,507,465,465,0.527305,,1,0.002151,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed12_rep4,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,507,465,465,0.4914,,1,0.002151,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed12_rep5,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,507,465,465,0.47815,,1,0.002151,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed1_rep1,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,507,465,465,0.514495,,1,0.002151,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed1_rep2,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,507,465,465,0.495686,,1,0.002151,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed1_rep3,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,507,465,465,0.541006,,1,0.002151,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed1_rep4,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,507,465,465,0.579665,,1,0.002151,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed1_rep5,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,507,465,465,0.512442,,1,0.002151,usable,,yes,condition:e1_rep
concurrency_n12_20260725_035607_kafka_feed2_rep1,concurrency,2026-07-25T03:56:07Z,kafka,kafka-single,12,0.008333,replay_plan.csv,sbl-drv,,4,425,71,71,0.553996,,5,0.070423,condemned,,yes,condition:e1_rep
